STATION STATION_NAME ELEVATION LATITUDE LONGITUDE DATE PRCP TMAX TMIN
----------------- -------------------------------------------------- ---------- ---------- ---------- -------- -------- -------- --------
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.64 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.61 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.03 
GHCND:US1ALMG0017 PRICEVILLE 1.8 WSW AL US -86.9146 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.17 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.03 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.11 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.04 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.93 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.20 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.02 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 1.90 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.11 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.02 
GHCND:US1ALSH0052 ALABASTER 2.2 SSW AL US -86.834405 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.01 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 2.45 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.73 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.13 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.15 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 2.26 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0118 MOBILE 2.9 W AL US -88.13771 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 2.63 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.89 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.15 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.19 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 1.81 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249 0.00 
GHCND:US1ALMB0119 MOBILE 4.5 WNW AL US -88.161249  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231201  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231202  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231203  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231204  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231205  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231206  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231207  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231208  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231209  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231210  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231211  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231212  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231215  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231216  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231217  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231220  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231221  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231222  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231223  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231224  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231225  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231226  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231227  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231228  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231229  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231230  
GHCND:USC00018648 WALNUT GROVE AL US 259.1 20231231  
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.18 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.75 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.24 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.01 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.01 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.42 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 1.75 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.01 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.01 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.01 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.23 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.02 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.01 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 1.37 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.46 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.00 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.02 
GHCND:US1ALCM0006 CULLMAN 7.5 SW AL US -86.93199 0.05 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.20 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.01 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.05 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.05 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 1.49 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.32 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 1.56 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.27 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.01 
GHCND:US1ALJF0037 BESSEMER 1.0 WNW AL US -86.9775 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.03 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.28 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 1.02 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.03 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.05 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 1.66 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.05 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.10 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.02 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 1.15 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.02 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALES0004 BREWTON 5.8 NNE AL US -87.04674 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.23 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.06 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579  
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.26 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 1.04 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.18 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.89 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.02 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.02 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALJF0038 TRUSSVILLE 6.6 NNE AL US -86.5579 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.05 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.45 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.86 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.45 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.84 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.15 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.80 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 1.38 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.03 
GHCND:US1ALCM0004 HANCEVILLE 1.6 E AL US -86.735358 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.30 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 2.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 1.03 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.18 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 1.45 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALMB0110 MOBILE 7.7 WSW AL US -88.206599 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847  
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847  
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847  
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847  
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALES0001 POLLARD 2.4 N AL US -87.166847 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.02 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.20 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.13 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.01 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.45 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.59 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.09 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.08 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.01 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
GHCND:US1ALMY0006 RAMER 1.5 SE AL US -86.205587 0.00 
